ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
mand1415-11-280-1,,mand1415,11-280,sǔnhài,sǔnhài,s ʊ n ²¹⁴ + x ai ⁵¹,,yuhsiaojung2021,,,^ sǔn hài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),损害;損害
mand1415-11-310-1,,mand1415,11-310,xúnzhǎo,xúnzhǎo,ɕ y n ³⁵ + ʈʂ au ²¹⁴,,yuhsiaojung2021,,,^ xún zhǎo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),寻找;尋找
mand1415-11-320-1,,mand1415,11-320,zhǎo dào,zhǎo dào,ʈʂ au ²¹⁴ + + t au ⁵¹,,yuhsiaojung2021,,,^ zhǎo + dào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),找到;找到
mand1415-11-330-1,,mand1415,11-330,shīqù,shīqù,ʂ ʅ ⁵⁵ + tɕʰ y ⁵¹,,yuhsiaojung2021,,,^ shī qù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),失去;失去
mand1415-11-340-1,,mand1415,11-340,fàng kāi,fàng kāi,f a ŋ ⁵¹ + + kʰ ai ⁵⁵,,yuhsiaojung2021,,,^ fàng + kāi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),放开;放開
mand1415-11-430-1,,mand1415,11-430,qián,qián,tɕʰ j ɛ n ³⁵,,yuhsiaojung2021,,,^ qián$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),钱;錢
mand1415-11-440-1,,mand1415,11-440,yìngbì,yìngbì,j i ŋ ⁵¹ + p i ⁵¹,,yuhsiaojung2021,,,^ yìng bì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),硬币;硬幣
mand1415-11-510-1,,mand1415,11-510,fùyǒu,fùyǒu,f u ⁵¹ + j ɔu ²¹⁴,,yuhsiaojung2021,,,^ fù yǒu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),富有;富有
mand1415-11-520-1,,mand1415,11-520,pínqióng,pínqióng,pʰ i n ³⁵ + tɕʰ j ʊ ŋ ³⁵,,yuhsiaojung2021,,,^ pín qióng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),贫穷;貧窮
mand1415-11-530-1,,mand1415,11-530,qǐgài,qǐgài,tɕʰ i ²¹⁴ + k ai ⁵¹,,yuhsiaojung2021,,,^ qǐ gài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),乞丐;乞丐
mand1415-11-540-1,,mand1415,11-540,lìnsè,lìnsè,l i n ⁵¹ + s ə ⁵¹,,yuhsiaojung2021,,,^ lìn sè$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),吝啬;吝嗇
mand1415-11-610-1,,mand1415,11-610,jièchū,jièchū,tɕ j ə ⁵¹ + ʈʂ u ⁵⁵,,yuhsiaojung2021,,,^ jiè chū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),借出;借出
mand1415-11-620-1,,mand1415,11-620,jiè,jiè,tɕ j ə ⁵¹,,yuhsiaojung2021,,,^ jiè$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),借;借
mand1415-11-630-1,,mand1415,11-630,qiàn,qiàn,tɕʰ j ɛ n ⁵¹,,yuhsiaojung2021,,,^ qiàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),欠;欠
mand1415-11-640-1,,mand1415,11-640,zhài,zhài,ʈʂ ai ⁵¹,,yuhsiaojung2021,,,^ zhài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),债;債
mand1415-11-650-1,,mand1415,11-650,fù fèi,fù fèi,f u ⁵¹ + + f əi ⁵¹,,yuhsiaojung2021,,,^ fù + fèi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),付费;付費
mand1415-11-660-1,,mand1415,11-660,zhànghù,zhànghù,ʈʂ a ŋ ⁵¹ + x u ⁵¹,bank account,yuhsiaojung2021,,,^ zhàng hù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),账户;賬戶
mand1415-11-660-2,,mand1415,11-660,jìsuàn,jìsuàn,tɕ i ⁵¹ + s w a n ⁵¹,calculation,yuhsiaojung2021,,,^ jì suàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),计算;計算
mand1415-11-690-1,,mand1415,11-690,shuì,shuì,ʂ w əi ⁵¹,,yuhsiaojung2021,,,^ shuì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),税;稅
mand1415-11-770-1,,mand1415,11-770,gùyòng,gùyòng,k u ⁵¹ + j ʊ ŋ ⁵¹,,yuhsiaojung2021,,,^ gù yòng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),雇用;雇用
mand1415-11-780-1,,mand1415,11-780,gōngzī,gōngzī,k ʊ ŋ ⁵⁵ + ts ɿ ⁵⁵,,yuhsiaojung2021,,,^ gōng zī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),工资;工資
mand1415-11-790-1,,mand1415,11-790,zhèng,zhèng,ʈʂ ə ŋ ⁵¹,,yuhsiaojung2021,,,^ zhèng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),挣;掙
mand1415-11-810-1,,mand1415,11-810,mǎi,mǎi,m ai ²¹⁴,,yuhsiaojung2021,,,^ mǎi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),买;買
mand1415-11-820-1,,mand1415,11-820,mài,mài,m ai ⁵¹,,yuhsiaojung2021,,,^ mài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),卖;賣
mand1415-11-830-1,,mand1415,11-830,màoyì,màoyì,m au ⁵¹ + j i ⁵¹,,yuhsiaojung2021,,,^ mào yì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),贸易;貿易
mand1415-11-840-1,,mand1415,11-840,shāngrén,shāngrén,ʂ a ŋ ⁵⁵ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ shāng rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),商人;商人
mand1415-11-850-1,,mand1415,11-850,shìchǎng,shìchǎng,ʂ ʅ ⁵¹ + ʈʂ a ŋ ²¹⁴,,yuhsiaojung2021,,,^ shì chǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),市场;市場
mand1415-11-860-1,,mand1415,11-860,shāngdiàn,shāngdiàn,ʂ a ŋ ⁵⁵ + t j ɛ n ⁵¹,,yuhsiaojung2021,,,^ shāng diàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),商店;商店
mand1415-11-870-1,,mand1415,11-870,jiàgé,jiàgé,tɕ j a ⁵¹ + k ə ³⁵,,yuhsiaojung2021,,,^ jià gé$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),价格;價格
mand1415-11-880-1,,mand1415,11-880,ángguì,ángguì,a ŋ ³⁵ + k w əi ⁵¹,,yuhsiaojung2021,,,^ áng guì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),昂贵;昂貴
mand1415-11-890-1,,mand1415,11-890,piányi,piányi,pʰ j ɛ n ³⁵ + j i ⁰,,yuhsiaojung2021,,,^ pián yi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),便宜;便宜
mand1415-11-910-1,,mand1415,11-910,fēnpèi,fēnpèi,f ə n ⁵⁵ + pʰ əi ⁵¹,,yuhsiaojung2021,,,^ fēn pèi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),分配;分配
mand1415-11-920-1,,mand1415,11-920,chēng,chēng,ʈʂ ə ŋ ⁵⁵,,yuhsiaojung2021,,,^ chēng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),称;稱
mand1415-11-920-2,,mand1415,11-920,liáng,liáng,l j a ŋ ³⁵,,yuhsiaojung2021,,,^ liáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),量;量
mand1415-12-10-1,,mand1415,12-10,yǐhòu,yǐhòu,j i ²¹⁴ + x ɔu ⁵¹,,yuhsiaojung2021,,,^ yǐ hòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),以后;以後
mand1415-12-11-1,,mand1415,12-11,hòumiàn,hòumiàn,x ɔu ⁵¹ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ hòu miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),后面;後面
mand1415-12-20-1,,mand1415,12-20,pángbiān,pángbiān,pʰ a ŋ ³⁵ + p j ɛ n ⁵⁵,,yuhsiaojung2021,,,^ páng biān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),旁边;旁邊
mand1415-12-30-1,,mand1415,12-30,xiàmiàn,xiàmiàn,ɕ j a ⁵¹ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ xià miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),下面;下面
mand1415-12-40-1,,mand1415,12-40,qiánmiàn,qiánmiàn,tɕʰ j ɛ n ³⁵ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ qián miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),前面;前面
mand1415-12-41-1,,mand1415,12-41,qiánmiàn,qiánmiàn,tɕʰ j ɛ n ³⁵ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ qián miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),前面;前面
mand1415-12-50-1,,mand1415,12-50,lǐmiàn,lǐmiàn,l i ²¹⁴ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ lǐ miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),里面;裡面
mand1415-12-60-1,,mand1415,12-60,wàimiàn,wàimiàn,w ai ⁵¹ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ wài miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),外面;外面
mand1415-12-70-1,,mand1415,12-70,xiàmiàn,xiàmiàn,ɕ j a ⁵¹ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ xià miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),下面;下面
mand1415-12-80-1,,mand1415,12-80,shàngmiàn,shàngmiàn,ʂ a ŋ ⁵¹ + m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ shàng miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),上面;上面
mand1415-12-110-1,,mand1415,12-110,dìfang,dìfang,t i ⁵¹ + f a ŋ ⁰,,yuhsiaojung2021,,,^ dìfang $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),地方;地方
mand1415-12-120-1,,mand1415,12-120,fàng,fàng,f a ŋ ⁵¹,,yuhsiaojung2021,,,^ fàng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),放;放
mand1415-12-130-1,,mand1415,12-130,zuò,zuò,ts w ɔ ⁵¹,,yuhsiaojung2021,,,^ zuò$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),坐;坐
mand1415-12-140-1,,mand1415,12-140,tǎng,tǎng,tʰ a ŋ ²¹⁴,,yuhsiaojung2021,,,^ tǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),躺;躺
mand1415-12-150-1,,mand1415,12-150,zhàn,zhàn,ʈʂ a n ⁵¹,,yuhsiaojung2021,,,^ zhàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),站;站
mand1415-12-160-1,,mand1415,12-160,bǎochí,bǎochí,p au ²¹⁴ + ʈʂ ʅ ³⁵,,yuhsiaojung2021,,,^ bǎo chí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),保持;保持
mand1415-12-170-1,,mand1415,12-170,shèngyúwù,shèngyúwù,ʂ ə ŋ ⁵¹ + ɥ y ³⁵ + w u ⁵¹,,yuhsiaojung2021,,,^ shèng yú wù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),剩余物;剩餘物
mand1415-12-210-1,,mand1415,12-210,shōují,shōují,ʂ ɔu ⁵⁵ + tɕ i ³⁵,,yuhsiaojung2021,,,^ shōu jí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),收集;收集
mand1415-12-212-1,,mand1415,12-212,jiǎn qǐ,jiǎn qǐ,tɕ j ɛ n ²¹⁴ + + tɕʰ i ²¹⁴,,yuhsiaojung2021,,,^ jiǎn + qǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),捡起;撿起
mand1415-12-213-1,,mand1415,12-213,duījī,duījī,t w əi ⁵⁵ + tɕ i ⁵⁵,,yuhsiaojung2021,,,^ duī jī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),堆积;堆積
mand1415-12-220-1,,mand1415,12-220,liánjiē,liánjiē,l j ɛ n ³⁵ + tɕ j ə ⁵⁵,join,yuhsiaojung2021,,,^ lián jiē$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),连接;連接
mand1415-12-220-2,,mand1415,12-220,liánhé,liánhé,l j ɛ n ³⁵ + x ə ³⁵,unite,yuhsiaojung2021,,,^ lián hé$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),联合;聯合
mand1415-12-230-1,,mand1415,12-230,fēn kāi,fēn kāi,f ə n ⁵⁵ + + kʰ ai ⁵⁵,,yuhsiaojung2021,,,^ fēn + kāi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),分开;分開
mand1415-12-232-1,,mand1415,12-232,fēn,fēn,f ə n ⁵⁵,,yuhsiaojung2021,,,^ fēn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),分;分
mand1415-12-240-1,,mand1415,12-240,dǎ kāi,dǎ kāi,t a ²¹⁴ + + kʰ ai ⁵⁵,,yuhsiaojung2021,,,^ dǎ + kāi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),打开;打開
mand1415-12-250-1,,mand1415,12-250,guānbì,guānbì,k w a n ⁵⁵ + p i ⁵¹,,yuhsiaojung2021,,,^ guān bì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),关闭;關閉
mand1415-12-260-1,,mand1415,12-260,zhēgài,zhēgài,ʈʂ ə ⁵⁵ + k ai ⁵¹,,yuhsiaojung2021,,,^ zhē gài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),遮盖;遮蓋
mand1415-12-270-1,,mand1415,12-270,yǐncáng,yǐncáng,j i n ²¹⁴ + tsʰ a ŋ ³⁵,,yuhsiaojung2021,,,^ yǐn cáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),隐藏;隱藏
mand1415-12-310-1,,mand1415,12-310,gāo,gāo,k au ⁵⁵,,yuhsiaojung2021,,,^ gāo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),高;高
mand1415-12-320-1,,mand1415,12-320,dī,dī,t i ⁵⁵,,yuhsiaojung2021,,,^ dī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),低;低
mand1415-12-330-1,,mand1415,12-330,dǐngbù,dǐngbù,t i ŋ ²¹⁴ + p u ⁵¹,,yuhsiaojung2021,,,^ dǐng bù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),顶部;頂部
mand1415-12-340-1,,mand1415,12-340,dǐbù,dǐbù,t i ²¹⁴ + p u ⁵¹,,yuhsiaojung2021,,,^ dǐ bù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),底部;底部
mand1415-12-350-1,,mand1415,12-350,mòwěi,mòwěi,m w ɔ ⁵¹ + w əi ²¹⁴,,yuhsiaojung2021,,,^ mò wěi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),末尾;末尾
mand1415-12-352-1,,mand1415,12-352,jiān,jiān,tɕ j ɛ n ⁵⁵,,yuhsiaojung2021,,,^ jiān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),尖;尖
mand1415-12-353-1,,mand1415,12-353,biānyuán,biānyuán,p j ɛ n ⁵⁵ + ɥ ɛ n ³⁵,,yuhsiaojung2021,,,^ biān yuán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),边缘;邊緣
mand1415-12-360-1,,mand1415,12-360,miàn,miàn,m j ɛ n ⁵¹,,yuhsiaojung2021,,,^ miàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),面;面
mand1415-12-360-2,,mand1415,12-360,biān,biān,p j ɛ n ⁵⁵,,yuhsiaojung2021,,,^ biān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),边;邊
mand1415-12-370-1,,mand1415,12-370,zhōngjiān,zhōngjiān,ʈʂ ʊ ŋ ⁵⁵ + tɕ j ɛ n ⁵⁵,,yuhsiaojung2021,,,^ zhōng jiān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),中间;中間
mand1415-12-410-1,,mand1415,12-410,yòu,yòu,j ɔu ⁵¹,,yuhsiaojung2021,,,^ yòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),右;右
mand1415-12-420-1,,mand1415,12-420,zuǒ,zuǒ,ts w ɔ ²¹⁴,,yuhsiaojung2021,,,^ zuǒ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),左;左
mand1415-12-430-1,,mand1415,12-430,fùjìn,fùjìn,f u ⁵¹ + tɕ i n ⁵¹,,yuhsiaojung2021,,,^ fù jìn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),附近;附近
mand1415-12-440-1,,mand1415,12-440,yuǎn,yuǎn,ɥ ɛ n ²¹⁴,,yuhsiaojung2021,,,^ yuǎn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),远;遠
mand1415-12-450-1,,mand1415,12-450,dōng,dōng,t ʊ ŋ ⁵⁵,,yuhsiaojung2021,,,^ dōng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),东;東
mand1415-12-460-1,,mand1415,12-460,xī,xī,ɕ i ⁵⁵,,yuhsiaojung2021,,,^ xī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),西;西
mand1415-12-470-1,,mand1415,12-470,běi,běi,p əi ²¹⁴,,yuhsiaojung2021,,,^ běi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),北;北
mand1415-12-480-1,,mand1415,12-480,nán,nán,n a n ³⁵,,yuhsiaojung2021,,,^ nán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),南;南
mand1415-12-530-1,,mand1415,12-530,shēngzhǎng,shēngzhǎng,ʂ ə ŋ ⁵⁵ + ʈʂ a ŋ ²¹⁴,,yuhsiaojung2021,,,^ shēng zhǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),生长;生長
mand1415-12-540-1,,mand1415,12-540,cèliáng,cèliáng,tsʰ ə ⁵¹ + l j a ŋ ³⁵,,yuhsiaojung2021,,,^ cè liáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),测量;測量
mand1415-12-541-1,,mand1415,12-541,kuāndù,kuāndù,kʰ w a n ⁵⁵ + t u ⁵¹,span,yuhsiaojung2021,,,^ kuān dù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),宽度;寬度
mand1415-12-541-2,,mand1415,12-541,yīngxún,yīngxún,j i ŋ ⁵⁵ + ɕ y n ³⁵,fathom,yuhsiaojung2021,,,^ yīng xún$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),英寻;英尋
mand1415-12-550-1,,mand1415,12-550,dà,dà,t a ⁵¹,,yuhsiaojung2021,,,^ dà$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),大;大
mand1415-12-560-1,,mand1415,12-560,xiǎo,xiǎo,ɕ j au ²¹⁴,,yuhsiaojung2021,,,^ xiǎo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),小;小
mand1415-12-570-1,,mand1415,12-570,cháng,cháng,ʈʂ a ŋ ³⁵,,yuhsiaojung2021,,,^ cháng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),长;長
mand1415-12-580-1,,mand1415,12-580,gāo,gāo,k au ⁵⁵,,yuhsiaojung2021,,,^ gāo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),高;高
mand1415-12-590-1,,mand1415,12-590,duǎn,duǎn,t w a n ²¹⁴,,yuhsiaojung2021,,,^ duǎn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),短;短
mand1415-12-610-1,,mand1415,12-610,kuān,kuān,kʰ w a n ⁵⁵,,yuhsiaojung2021,,,^ kuān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),宽;寬
mand1415-12-620-1,,mand1415,12-620,zhǎi,zhǎi,ʈʂ ai ²¹⁴,,yuhsiaojung2021,,,^ zhǎi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),窄;窄
mand1415-12-630-1,,mand1415,12-630,hòu,hòu,x ɔu ⁵¹,,yuhsiaojung2021,,,^ hòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),厚;厚
mand1415-12-650-1,,mand1415,12-650,báo,báo,p au ³⁵,,yuhsiaojung2021,,,^ báo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),薄;薄
mand1415-12-670-1,,mand1415,12-670,shēn,shēn,ʂ ə n ⁵⁵,,yuhsiaojung2021,,,^ shēn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),深;深
mand1415-12-680-1,,mand1415,12-680,qiǎn,qiǎn,tɕʰ j ɛ n ²¹⁴,,yuhsiaojung2021,,,^ qiǎn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),浅;淺
mand1415-12-710-1,,mand1415,12-710,píng,píng,pʰ i ŋ ³⁵,,yuhsiaojung2021,,,^ píng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),平;平
mand1415-12-730-1,,mand1415,12-730,zhí,zhí,ʈʂ ʅ ³⁵,,yuhsiaojung2021,,,^ zhí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),直;直
mand1415-12-740-1,,mand1415,12-740,wānqū,wānqū,w a n ⁵⁵ + tɕʰ y ⁵⁵,,yuhsiaojung2021,,,^ wān qū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),弯曲;彎曲
mand1415-12-750-1,,mand1415,12-750,guàgōu,guàgōu,k w a ⁵¹ + k ɔu ⁵⁵,,yuhsiaojung2021,,,^ guà gōu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),挂钩;掛鉤
mand1415-12-760-1,,mand1415,12-760,jiǎo,jiǎo,tɕ j au ²¹⁴,,yuhsiaojung2021,,,^ jiǎo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),角;角
mand1415-12-770-1,,mand1415,12-770,shízì,shízì,ʂ ʅ ³⁵ + ts ɿ ⁵¹,,yuhsiaojung2021,,,^ shí zì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),十字;十字
mand1415-12-780-1,,mand1415,12-780,zhèngfāngxíng,zhèngfāngxíng,ʈʂ ə ŋ ⁵¹ + f a ŋ ⁵⁵ + ɕ i ŋ ³⁵,,yuhsiaojung2021,,,^ zhèng fāng xíng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),正方形;正方形
mand1415-12-810-1,,mand1415,12-810,yuánxíng,yuánxíng,ɥ ɛ n ³⁵ + ɕ i ŋ ³⁵,,yuhsiaojung2021,,,^ yuán xíng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),圆形;圓形
mand1415-12-820-1,,mand1415,12-820,yuán,yuán,ɥ ɛ n ³⁵,,yuhsiaojung2021,,,^ yuán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),圆;圓
mand1415-12-830-1,,mand1415,12-830,qiútǐ,qiútǐ,tɕʰ j ɔu ³⁵ + tʰ i ²¹⁴,,yuhsiaojung2021,,,^ qiú tǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),球体;球體
mand1415-12-840-1,,mand1415,12-840,xiàn,xiàn,ɕ j ɛ n ⁵¹,,yuhsiaojung2021,,,^ xiàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),线;線
mand1415-12-850-1,,mand1415,12-850,dòng,dòng,t ʊ ŋ ⁵¹,,yuhsiaojung2021,,,^ dòng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),洞;洞
mand1415-12-920-1,,mand1415,12-920,xiāngxiàng,xiāngxiàng,ɕ j a ŋ ⁵⁵ + ɕ j a ŋ ⁵¹,colloquial,yuhsiaojung2021,,,^ xiāng xiàng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),相像;相像
mand1415-12-920-2,,mand1415,12-920,xiāngsì,xiāngsì,ɕ j a ŋ ⁵⁵ + s ɿ ⁵¹,literary,yuhsiaojung2021,,,^ xiāng sì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),相似;相似
mand1415-12-930-1,,mand1415,12-930,gǎibiàn,gǎibiàn,k ai ²¹⁴ + p j ɛ n ⁵¹,,yuhsiaojung2021,,,^ gǎi biàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),改变;改變
mand1415-13-0-1,,mand1415,13-0,líng,líng,l i ŋ ³⁵,,yuhsiaojung2021,,,^ líng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),零;零
mand1415-13-10-1,,mand1415,13-10,yī,yī,j i ⁵⁵,,yuhsiaojung2021,,,^ yī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),一;一
mand1415-13-20-1,,mand1415,13-20,èr,èr,ɚ ⁵¹,,yuhsiaojung2021,,,^ èr$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),二;二
mand1415-13-30-1,,mand1415,13-30,sān,sān,s a n ⁵⁵,,yuhsiaojung2021,,,^ sān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),三;三
mand1415-13-40-1,,mand1415,13-40,sì,sì,s ɿ ⁵¹,,yuhsiaojung2021,,,^ sì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),四;四
mand1415-13-50-1,,mand1415,13-50,wǔ,wǔ,w u ²¹⁴,,yuhsiaojung2021,,,^ wǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),五;五
mand1415-13-60-1,,mand1415,13-60,liù,liù,l j ɔu ⁵¹,,yuhsiaojung2021,,,^ liù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),六;六
mand1415-13-70-1,,mand1415,13-70,qī,qī,tɕʰ i ⁵⁵,,yuhsiaojung2021,,,^ qī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),七;七
mand1415-13-80-1,,mand1415,13-80,bā,bā,p a ⁵⁵,,yuhsiaojung2021,,,^ bā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),八;八
mand1415-13-90-1,,mand1415,13-90,jiǔ,jiǔ,tɕ j ɔu ²¹⁴,,yuhsiaojung2021,,,^ jiǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),九;九
mand1415-13-100-1,,mand1415,13-100,shí,shí,ʂ ʅ ³⁵,,yuhsiaojung2021,,,^ shí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),十;十
mand1415-13-101-1,,mand1415,13-101,shíyī,shíyī,ʂ ʅ ³⁵ + j i ⁵⁵,,yuhsiaojung2021,,,^ shí yī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),十一;十一
mand1415-13-102-1,,mand1415,13-102,shí'èr,shí'èr,ʂ ʅ ³⁵ + <<'>> ɚ ⁵¹,,yuhsiaojung2021,,,^ shí <'> èr$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),十二;十二
